t,x,tf,ts
0.469275,0.707,1.0012786,1.0007409
0.31832188,0.016,3.747994,1.5546561
0.30734062,0.067,2.7364953,1.3374805
0.94962186,0.59,2.0372086,1.7551593
0.43759376,0.671,1.0006411,1.0005097
0.19135626,0.361,0.99995136,0.9999963
0.91795623,0.483,2.365103,2.0291955
0.46250314,0.885,1.0000222,0.9999934
0.82348436,0.137,3.5510046,3.0840907
0.84636563,0.588,1.7888885,1.536106
0.15045312,0.218,0.99971616,0.9998113
0.88769686,0.488,2.2720003,1.9396551
0.0116625,0.705,0.99999523,1.0000247
0.555375,0.616,1.0726122,1.0353091
0.92735,0.085,3.778449,3.3619084
0.25925624,0.836,1.0001912,1.0003005
0.8668187,0.081,3.7622614,3.2903361
0.2923906,0.915,1.0001915,1.000288
0.73148125,0.063,3.754257,3.1025577
0.59830314,0.307,2.2593865,1.7939501
0.64316875,0.285,2.535375,2.0409842
0.59744686,0.948,1.0010215,1.000246
0.24934688,0.096,1.0168486,1.0004485
0.9047469,0.569,2.0039759,1.7185559
0.027303126,0.35,1.0001799,1.0001135
0.45825624,0.521,1.0379283,1.0172381
0.5873125,0.338,2.044151,1.6334755
0.52839375,0.778,1.0028915,1.001266
0.008009375,0.081,0.99996066,0.99992836
0.18134688,0.584,1.0002569,1.0001756
0.31186563,0.217,1.1058182,1.0261209
0.06548125,0.391,1.0001419,1.0001726
0.46835,0.031,3.7625597,2.3968463
0.5482531,0.235,2.5099998,1.920704
0.73396873,0.077,3.7006996,3.077385
0.84980625,0.61,1.7235128,1.486871
0.34927186,0.666,0.9999049,1.0001186
0.371725,0.323,1.1110238,1.0401964
0.93198436,0.491,2.366657,2.0343523
0.35606563,0.3,1.1035792,1.0351754
0.115015626,0.104,0.9996022,0.9998879
0.7935125,0.236,3.1284592,2.6754823
0.09725,0.802,1.0002122,1.0000852
0.62350935,0.832,1.0142906,1.0064431
0.16733438,0.184,0.9996257,0.99974865
0.635575,0.724,1.0679395,1.033958
0.7795,0.072,3.7469501,3.1722832
0.16681875,0.955,1.0002575,1.0001752
0.8816031,0.716,1.4886177,1.3185024
0.096196875,0.176,0.9998951,1.000004
0.8725344,0.454,2.3723161,2.022272
0.7550656,0.225,3.1075282,2.6255808
0.5124437,0.947,1.0000273,0.999815
0.5936844,0.18,2.9956174,2.3409743
0.83295935,0.647,1.5677342,1.3689955
0.54071563,0.533,1.156081,1.0771272
0.88060623,0.246,3.227408,2.8270416
0.7067469,0.721,1.1565988,1.0855641
0.021865625,0.214,1.0002706,1.0000186
0.43490624,0.889,0.99998236,1.0000522
0.2016375,0.394,0.99999094,1.0000443
0.8011969,0.88,1.096951,1.056418
0.922075,0.662,1.7310959,1.5043532
0.4370875,0.93,0.9999455,1.0000653
0.7178938,0.75,1.1351407,1.0734644
0.3547094,0.739,0.9999653,1.0001392
0.77853435,0.017,3.9401193,3.2451167
0.6845813,0.162,3.2752535,2.693832
0.1929,0.062,0.9997802,0.999379
0.8502125,0.98,1.0768862,1.0541962
0.852775,0.373,2.6647606,2.2771077
0.14817187,0.59,1.0001978,1.000171
0.506875,0.817,1.0005486,1.0001926
0.30451876,0.977,1.0002058,1.0002509
0.21255313,0.12,0.99969375,0.9995368
0.0555,0.464,1.0001106,1.0001837
0.7840125,0.114,3.5983515,3.078251
0.49332187,0.011,3.9215584,2.5241165
0.8196812,0.286,2.9649692,2.539846
0.5633375,0.939,1.0003191,0.9998594
0.37711874,0.13,2.5229955,1.5674138
0.25446874,0.146,1.0008069,0.9995884
0.19635625,0.556,1.0002437,1.0001714
0.465575,0.595,1.0121284,1.0058566
0.8797906,0.619,1.7679751,1.5259815
0.3758875,0.351,1.0730555,1.0272989
0.7635781,0.23,3.100953,2.626781
0.5171094,0.43,1.3434031,1.1722747
0.8669094,0.339,2.8375356,2.4437947
0.5370125,0.664,1.0261649,1.0124291
0.0870125,0.42,1.0001235,1.000167
0.8899125,0.996,1.105785,1.0769241
0.8225688,0.526,1.9524832,1.6585402
0.39300314,0.324,1.1941903,1.0747155
0.46884376,0.804,1.0000868,1.000092
0.537075,0.376,1.6398258,1.3459419
0.07293125,0.937,1.0003102,0.99997747
0.637775,0.419,1.8301158,1.510769
0.23126875,0.363,0.9998517,1.0000154
0.24981563,0.961,1.0002339,1.0002702
0.36787188,0.355,1.0494641,1.018302
0.19513126,0.603,1.0002737,1.0001925
0.7404781,0.901,1.0410558,1.0225511
0.41363126,0.849,0.9999707,1.0000829
0.51989686,0.696,1.0100391,1.0047706
0.4859875,0.236,2.2321062,1.6573668
0.18116562,0.26,0.9997592,0.99985605
0.36615312,0.7,0.9998913,1.0001241
0.35777187,0.48,1.0008367,1.0005504
0.46049374,0.597,1.0097842,1.0047851
0.62549376,0.118,3.4036577,2.6954083
0.38808438,0.94,0.99996924,1.0001816
0.602925,0.798,1.0151441,1.0068598
0.4668531,0.46,1.1193054,1.053912
0.50012815,0.376,1.4806948,1.2408113
0.5469094,0.978,0.99996305,0.9997016
0.6703031,0.243,2.8375134,2.312449
0.65075314,0.34,2.264765,1.8353152
0.54664063,0.065,3.6022058,2.6202183
0.61310625,0.362,2.0161045,1.6295341
0.931675,0.688,1.6744728,1.4623684
0.24984688,0.545,1.0001144,1.0002413
0.056328125,0.557,1.0000939,1.0001719
0.29960626,0.879,1.0001796,1.000299
0.787275,0.783,1.1864033,1.107875
0.5843625,0.293,2.287983,1.8028622
0.25932813,0.101,1.0691733,1.0047774
0.76210624,0.026,3.905198,3.2114573
0.22355,0.24,0.9996877,0.9998138
0.85539687,0.631,1.6698768,1.4474301
0.84099376,0.05,3.845917,3.305718
0.7016562,0.359,2.3315117,1.9177339
0.3239,0.987,1.0001686,1.0002402
0.7339344,0.04,3.8449411,3.1458242
0.5862625,0.488,1.3859706,1.2101562
0.60643435,0.781,1.0206577,1.0095575
0.29165,0.051,2.8162785,1.256788
0.6033875,0.026,3.8622456,2.8704574
0.6463094,0.747,1.0610069,1.0303886
0.43879062,0.87,0.99999046,1.0000426
0.3650375,0.6,1.0000682,1.0002539
0.73973125,0.513,1.7685306,1.4981335
0.644225,0.364,2.1184855,1.7210625
0.82490623,0.276,3.017046,2.5919504
0.7218281,0.583,1.4805121,1.2921946
0.23071875,0.863,1.0002145,1.0002697
0.2008875,0.647,1.0002825,1.0002121
0.7914938,0.052,3.8222537,3.2280722
0.39093438,0.183,2.0739844,1.4232299
0.9459969,0.471,2.4767451,2.1368222
0.27217188,0.728,1.0001932,1.0003228
0.044721875,0.997,1.0003603,0.9999027
0.9216281,0.209,3.4088962,3.0297747
0.9502781,0.609,1.9719906,1.7013004
0.4655,0.812,1.0000504,1.0000718
0.5628,0.289,2.2273886,1.7408574
0.47160625,0.438,1.173938,1.0795753
0.665225,0.211,2.9925923,2.4363587
0.59837186,0.126,3.317541,2.5831652
0.017528124,0.201,1.0002769,1.0000012
0.03029375,0.387,1.0001384,1.0001357
0.9018594,0.926,1.157275,1.104826
0.48357812,0.519,1.0716004,1.0330043
0.31182814,0.724,1.0001516,1.0002689
0.31499374,0.69,1.000093,1.0002177
0.1189625,0.789,1.0002114,1.0001249
0.6826531,0.671,1.1927285,1.1057185
0.52092814,0.594,1.0520389,1.0247035
0.051209375,0.677,1.0001086,1.0001044
0.28913125,0.957,1.000212,1.0002685
0.17080624,0.695,1.0002601,1.0001976
0.42694375,0.632,1.0009935,1.0007006
0.42630312,0.817,0.99995685,1.0000749
0.87776875,0.347,2.8267918,2.4383478
0.07212187,0.27,1.0001302,1.0001088
0.04835625,0.044,0.99963033,0.9999606
0.47447187,0.765,1.0003898,1.0002619
0.6759844,0.159,3.2756138,2.6823683
0.5508,0.207,2.70237,2.0591357
0.02709375,0.476,1.0000465,1.000149
0.06069375,0.221,1.0001338,1.0000765
0.6217125,0.404,1.841399,1.5120366
0.93403435,0.51,2.297746,1.9742147
0.42522186,0.827,0.9999622,1.0000703
0.7235031,0.105,3.5791883,2.9827485
0.6859125,0.136,3.399975,2.7943945
0.5932406,0.858,1.0047853,1.0019248
0.19564062,0.426,1.0000677,1.0000709
0.48039064,0.684,1.0033982,1.0017459
0.45476875,0.593,1.0086282,1.0042543
0.07403125,0.535,1.000123,1.0001839
0.8162,0.03,3.902547,3.2931266
0.1869875,0.144,0.999578,0.9996544
0.75057185,0.201,3.20587,2.7097158
0.70574063,0.945,1.0153034,1.0088338
0.85248125,0.106,3.6771712,3.2151008
0.4354125,0.596,1.0036403,1.0019574
0.2682,0.177,1.0049195,1.0001783
0.9446156,0.024,3.9395666,3.4571724
0.78928435,0.541,1.8047426,1.536569
0.5110594,0.672,1.0118847,1.005686
0.62093437,0.383,1.9393774,1.5796496
0.71523124,0.943,1.0183251,1.0106454
0.80840623,0.608,1.6260166,1.4075992
0.42099687,0.993,0.99982977,1.0001605
0.7118875,0.381,2.255959,1.8622847
0.316225,0.467,1.0002193,1.0001526
0.6944,0.905,1.0200729,1.0103548
0.74420315,0.904,1.0417875,1.0231571
0.0164,0.748,1.0000603,0.9999952
0.11769062,0.246,0.99990916,0.999972
0.7153375,0.815,1.0717545,1.0374416
0.08790625,0.785,1.0002029,1.0000802
0.71061563,0.343,2.437198,2.0090375
0.930125,0.268,3.219082,2.844887
0.43236876,0.935,0.99993145,1.0000813
0.34939063,0.982,1.0000811,1.0002319
0.046515625,0.846,1.0002341,0.9999653
0.87670624,0.561,1.9628594,1.6791847
0.113034375,0.872,1.0002432,1.0000814
0.5438875,0.918,1.0002581,0.9998579
0.40109062,0.859,0.9999821,1.0001109
0.03376875,0.752,1.000118,1.00002
0.3265875,0.858,1.000165,1.0002798
0.55060625,0.265,2.3263521,1.7966875
0.726875,0.919,1.0282775,1.0156986
0.51214063,0.91,1.0000932,0.99986374
0.29952812,0.279,1.00355,1.0008143
0.5156625,0.349,1.6778644,1.3577936
0.54637814,0.029,3.8220549,2.6961122
0.5446031,0.903,1.0003934,0.9999288
0.86078125,0.42,2.4849477,2.1177702
0.7943875,0.714,1.3174201,1.1917548
0.9469719,0.578,2.0739424,1.7853469
0.2028875,0.009,1.0008318,0.9992635
0.94118124,0.968,1.1666278,1.1203417
0.29188126,0.458,1.0001798,1.0000134
0.24531876,0.181,0.9991027,0.9997672
0.35354376,0.378,1.0135864,1.0051687
0.3490125,0.382,1.0090594,1.0034901
0.50038123,0.31,1.8185177,1.4294221
0.2515,0.096,1.0258272,1.0009415
0.32435313,0.558,1.0000372,1.0001158
0.025584375,0.775,1.0001211,0.99998623
0.5636375,0.604,1.0956858,1.0471743
0.2720875,0.52,1.0000688,1.0001383
0.7667781,0.074,3.7325647,3.1457434
0.018375,0.933,1.0003262,0.99985236
0.68499374,0.574,1.4107808,1.2410295
0.56270623,0.654,1.0505009,1.0243812
0.049484376,0.446,1.0001104,1.0001775
0.93706876,0.873,1.2686253,1.1767123
0.90633124,0.345,2.8910098,2.511423
0.2282875,0.482,1.0000538,1.0001674
0.5933156,0.24,2.635634,2.0682364
0.2581531,0.566,1.000134,1.0002558
0.4317,0.417,1.1083224,1.0461851
0.7426969,0.707,1.2360133,1.1356233
0.8135094,0.334,2.7442064,2.3319726
0.22651875,0.349,0.99982524,0.9999935
0.80490315,0.113,3.619242,3.1188903
0.37363124,0.878,1.0000498,1.0001864
0.34557813,0.284,1.0980554,1.0316215
0.92981565,0.899,1.2216837,1.1469069
0.36184064,0.115,2.5819175,1.5376447
0.4838406,0.627,1.0118982,1.0057542
0.84589064,0.754,1.3316354,1.2060785
0.7389219,0.715,1.215874,1.1229222
0.6997219,0.136,3.4184682,2.8287187
0.36911562,0.128,2.4832153,1.5275483
0.5338531,0.904,1.0002471,0.9998833
0.9474969,0.509,2.3331146,2.0086741
0.045225,0.207,1.0001795,1.0000539
0.93895626,0.749,1.5236,1.3511146
0.12704375,0.724,1.0002046,1.0001593
0.04889375,0.848,1.0002375,0.9999685
0.50215,0.09,3.3727953,2.3727555
0.13021563,0.568,1.0001591,1.0001657
0.15349062,0.89,1.0002396,1.0001523
0.5226188,0.505,1.1671023,1.0813842
0.7378188,0.388,2.3005028,1.910588
0.4743,0.098,3.253696,2.2220242
0.52799374,0.713,1.0093912,1.0044199
0.3851531,0.329,1.147129,1.0554273
0.6644281,0.5,1.5891105,1.3544779
0.7004,0.632,1.302201,1.1737181
0.4607625,0.572,1.016145,1.0076525
0.76735,0.274,2.9109004,2.4567776
0.25788438,0.334,1.0001103,0.9999063
0.40845624,0.873,0.99997735,1.000102
0.38270313,0.142,2.4309144,1.5483944
0.5494125,0.645,1.0445672,1.0213697
0.472825,0.962,0.99997735,0.9999611
0.27315626,0.6,1.0001514,1.0002618
0.6520875,0.953,1.0046825,1.0024712
0.16007188,0.392,0.9999956,1.0000098
0.01623125,0.954,1.0003502,0.99983895
0.6527719,0.235,2.835366,2.292654
0.45690313,0.215,2.2366621,1.6168166
0.8542563,0.535,2.0022879,1.7059437
0.3823844,0.651,0.999992,1.0002313
0.8503063,0.735,1.3801703,1.2392622
0.77075624,0.576,1.6317515,1.405402
0.58467185,0.721,1.0308725,1.0146763
0.5939281,0.385,1.827477,1.4902257
0.66618437,0.071,3.6778948,2.9450564
0.84461874,0.593,1.7672975,1.5192448
0.9139531,0.623,1.837522,1.5862428
0.4664094,0.115,3.0966134,2.1151395
0.5780406,0.966,1.0002539,0.9998534
0.00415,0.967,1.0003604,0.99980605
0.18665938,0.332,0.9998989,0.9999561
0.097625,0.831,1.000226,1.0000706
0.4604875,0.375,1.3148928,1.1439327
0.26440936,0.001,3.7868152,1.1015469
0.37853438,0.237,1.5208113,1.1899211
0.10474375,0.899,1.0002623,1.0000569
0.6251406,0.734,1.052069,1.0255331
0.75350314,0.768,1.159878,1.0897295
0.8142469,0.707,1.3714876,1.2296102
0.35860938,0.014,3.8358667,1.8409348
0.95075625,0.987,1.1682491,1.1244864
0.23473437,0.565,1.0001572,1.000238
0.07714687,0.887,1.0002699,1.0000036
0.9553813,0.238,3.3532715,2.9925623
0.50593126,0.243,2.2787414,1.7123792
0.63180625,0.556,1.3220117,1.1788243
0.6834781,0.103,3.5481896,2.8980393
0.28086874,0.832,1.0001798,1.0003138
0.07323125,0.441,1.0001296,1.0001836
0.24465312,0.693,1.0002158,1.0002877
0.6492219,0.59,1.282381,1.1568308
0.40684062,0.078,3.2433805,1.9599969
0.12189375,0.395,1.000042,1.0000794
0.78989065,0.74,1.2591349,1.1536418
0.45983437,0.478,1.0793866,1.0355494
0.6395094,0.748,1.0547636,1.0270344
0.11198125,0.172,0.99980307,0.9999424
0.015621875,0.123,1.0001225,0.9999555
0.083825,0.176,0.9999572,1.0000318
0.9516938,0.15,3.615361,3.2479975
0.09495313,0.828,1.0002248,1.0000674
0.5228094,0.497,1.183358,1.0896511
0.01385,0.097,1.0000244,0.9999426
0.009240625,0.234,1.0003124,1.0000024
0.7126469,0.069,3.7189698,3.0523705
0.38446563,0.416,1.0249338,1.0101622
0.73406565,0.24,2.997892,2.5094075
0.5363531,0.772,1.0041945,1.0018594
0.57381874,0.173,2.9875865,2.3016942
0.5598781,0.742,1.0133469,1.0061635
0.722775,0.47,1.8888412,1.5824251
0.39159063,0.727,0.99989784,1.0001383
0.2846875,0.734,1.0001928,1.0003247
0.21414688,0.781,1.000243,1.0002445
0.81268436,0.448,2.2431471,1.8923439
0.67875,0.754,1.0858738,1.0443325
0.5084031,0.366,1.5619115,1.2885484
0.55938435,0.22,2.6472065,2.0326996
0.84584063,0.483,2.1855266,1.854409
0.54139686,0.688,1.02001,1.0094646
0.122821875,0.355,1.0000061,1.0000443
0.46228126,0.131,2.9516885,2.0249817
0.37741876,0.306,1.1788992,1.0652906
0.5369781,0.503,1.205975,1.1027248
0.3979031,0.626,1.0002192,1.0003456
0.22530937,0.584,1.0002043,1.0002279
0.1769125,0.185,0.9996233,0.99974805
0.21532187,0.208,0.99964964,0.99972415
0.9316094,0.123,3.6772346,3.2877326
0.57114685,0.566,1.1615523,1.0819546
0.12182187,0.778,1.0002098,1.0001335
0.6944187,0.417,2.0312903,1.6794909
0.55799377,0.482,1.3173845,1.1658431
0.8581344,0.652,1.6123395,1.4051251
0.15054375,0.759,1.0002284,1.0001743
0.28680313,0.092,1.8085372,1.1132914
0.75195,0.15,3.4247422,2.9010072
0.09361562,0.893,1.000265,1.0000356
0.42778125,0.193,2.2459123,1.5709109
0.6806844,0.305,2.5418108,2.0757663
0.006721875,0.468,1.0000023,1.0001061
0.28747186,0.138,1.2499163,1.0402825
0.6411375,0.525,1.4350016,1.2497752
0.3044375,0.786,1.000184,1.0003124
0.481025,0.917,1.0000355,0.9999342
0.303825,0.96,1.0001998,1.0002596
0.56078124,0.239,2.5306334,1.9513975
0.2378875,0.755,1.0002239,1.0002774
0.83509374,0.056,3.8252869,3.2886095
0.44510937,0.378,1.2430404,1.1069115
0.90720624,0.059,3.8407743,3.3797026
0.16469063,0.247,0.9997418,0.9998275
0.77288127,0.325,2.6894982,2.2611315
0.037315626,0.692,1.0000796,1.0000751
0.038028125,0.216,1.0002148,1.00005
0.2276875,0.476,1.0000451,1.0001609
0.24515313,0.321,0.99992514,0.99993694
0.2806906,0.809,1.0001812,1.0003182
0.82444376,0.349,2.7034395,2.3000622
0.00731875,0.944,1.0003345,0.99982196
0.5241344,0.215,2.5513318,1.9143237
0.08188438,0.527,1.0001292,1.000184
0.056065626,0.057,0.99966526,0.99996954
0.65181875,0.721,1.0868472,1.0443587
0.64994687,0.762,1.0542507,1.026848
0.4713875,0.284,1.8254235,1.4100084
0.8056656,0.412,2.3802385,2.0059862
0.818125,0.402,2.4563453,2.076703
0.88295627,0.118,3.6602664,3.2317944
0.4315125,0.603,1.002569,1.0014551
0.07170937,0.387,1.0001395,1.0001698
0.95404685,0.15,3.6170669,3.2511964
0.09099688,0.411,1.0001174,1.0001582
0.31976563,0.47,1.0002179,1.0001714
0.35412186,0.074,3.0599,1.6544155
0.9498969,0.241,3.3369348,2.9732835
0.9215281,0.388,2.7510867,2.383528
0.71241874,0.783,1.094632,1.0500572
0.8039531,0.136,3.53609,3.0514607
0.36699376,0.816,1.0000346,1.0001681
0.95434374,0.216,3.4221396,3.0615544
0.2152,0.011,1.0011085,0.9994819
0.95304686,0.215,3.4238873,3.0626068
0.66221565,0.066,3.69792,2.9474754
0.14591876,0.322,0.9998975,0.99994326
0.82192814,0.516,1.9895597,1.6878147
0.7162281,0.672,1.2519193,1.1436661
0.5263969,0.568,1.0821313,1.0393381
0.3255375,0.447,1.0002172,1.0001986
0.7331125,0.465,1.9414989,1.6252757
0.0934625,0.833,1.0002279,1.000062
0.8090906,0.202,3.2920566,2.839548
0.48845625,0.382,1.4059477,1.1974013
0.8698469,0.819,1.2535018,1.1574626
0.36635312,0.912,1.0000646,1.0002108
0.90227187,0.035,3.9045188,3.4018488
0.9188188,0.855,1.2696501,1.1742897
0.33730313,0.206,1.3657752,1.1059387
0.57102185,0.71,1.027524,1.0130432
0.0949125,0.786,1.0002048,1.0000905
0.85548127,0.513,2.0906963,1.7783319
0.3125781,0.793,1.0001786,1.0003014
0.84235626,0.865,1.1538187,1.0930418
0.63984376,0.439,1.7491679,1.4557661
0.81446564,0.39,2.4996774,2.113193
0.14276876,0.862,1.0002329,1.0001379
0.10785312,0.749,1.0001965,1.000128
0.762675,0.685,1.3163235,1.1882229
0.597825,0.091,3.5108683,2.706048
0.6580844,0.31,2.44703,1.9826734
0.035753123,0.654,1.0000536,1.0001006
0.8545188,0.336,2.8245044,2.42595
0.70458436,0.753,1.1152995,1.0615392
0.22626562,0.869,1.0002176,1.0002644
0.878675,0.086,3.753215,3.297012
0.09818438,0.107,0.99968386,0.9999549
0.35646874,0.34,1.042649,1.0151823
0.8906594,0.065,3.8186462,3.3502107
0.030428125,0.509,1.0000346,1.0001533
0.226175,0.034,1.0009075,0.9998032
0.9050781,0.945,1.1441357,1.0988324
0.7896625,0.704,1.3292438,1.1990936
0.60978436,0.195,2.9483159,2.3293958
0.6488406,0.787,1.0399563,1.019378
0.55489373,0.18,2.8912997,2.19938
0.4371344,0.647,1.0011576,1.0007665
0.31535313,0.24,1.067631,1.0177989
0.38475,0.336,1.1285896,1.0485358
0.33274376,0.658,0.99994445,1.0001189
0.40903437,0.824,0.9999559,1.0000865
0.9273094,0.222,3.372631,2.9971178
0.75584686,0.869,1.0674481,1.0369285
0.6954,0.269,2.7670617,2.2757425
0.49781564,0.436,1.2592807,1.1248626
0.46769062,0.732,1.0006437,1.0004243
0.44175625,0.228,2.045558,1.4929795
0.030725,0.448,1.000078,1.0001527
0.39103436,0.948,0.9999498,1.0001806
0.34451875,0.52,1.0002096,1.0002667
0.18449688,0.554,1.0002403,1.0001614
0.55513436,0.751,1.010272,1.0046988
0.6696563,0.358,2.2351327,1.8237742
0.32174376,0.845,1.0001702,1.0002882
0.82402813,0.503,2.0466316,1.7341444
0.23145625,0.272,0.9997573,0.9998855
0.85826874,0.165,3.4880567,3.0605397
0.6310344,0.612,1.1990203,1.1064074
0.08759063,0.362,1.0001161,1.0001428
0.8543469,0.972,1.08257,1.0575706
0.768475,0.939,1.0407408,1.0248288
0.6689594,0.464,1.7425117,1.460449
0.07934062,0.38,1.0001321,1.0001616
0.67481565,0.409,2.0038476,1.6507709
0.5941188,0.494,1.3914464,1.2148334
0.6352969,0.424,1.7988768,1.4882225
0.43229374,0.364,1.2358778,1.1008893
0.47046563,0.608,1.0110884,1.0053856
0.3539844,0.408,1.0058049,1.0024105
0.5124937,0.623,1.027974,1.013257
0.4680156,0.141,2.8903413,2.0071456
0.437525,0.863,0.9999882,1.0000454
0.59075,0.345,2.019828,1.6188911
0.57493436,0.492,1.3394283,1.1811002
0.7706625,0.575,1.6348088,1.4075816
0.12960625,0.839,1.0002267,1.0001221
0.04920625,0.474,1.0000966,1.0001793
0.13787188,0.804,1.000221,1.0001462
0.44630313,0.519,1.0278387,1.0126529
0.63519686,0.379,2.011067,1.637704
0.038128126,0.447,1.0000923,1.0001643
0.08864062,0.977,1.000315,1.00001
0.85934687,0.436,2.414407,2.0549088
0.5086656,0.483,1.1769267,1.0850513
0.7439344,0.663,1.3258818,1.192731
0.4761344,0.848,1.0000554,1.0000061
0.001125,0.756,1.0000093,0.99996185
0.8394312,0.258,3.1165414,2.6952872
0.55775315,0.328,1.9785237,1.5693442
0.10731875,0.68,1.0001786,1.0001559
0.15859063,0.104,0.99951077,0.999678
0.5156281,0.623,1.0301237,1.014278
0.7893094,0.449,2.1745827,1.8277044
0.5008219,0.775,1.0010836,1.0005064
0.832175,0.986,1.0630136,1.0444292
0.00354375,0.911,1.00028,0.9998315
0.3602875,0.704,0.9999006,1.000119
0.30411562,0.426,1.000216,1.0000849
0.7056469,0.442,1.9549811,1.6262577
0.7410188,0.955,1.0243528,1.0151008
0.21200937,0.738,1.0002596,1.000239
0.40459374,0.205,1.9805255,1.4070463
0.5506312,0.541,1.1629027,1.081345
0.0867375,0.691,1.000166,1.0001335
0.95921564,0.955,1.1973823,1.1412798
0.173275,0.386,0.9999982,1.0000056
0.20019688,0.588,1.0002637,1.0001911
0.010696875,0.272,1.0002887,1.0000302
0.9496469,0.402,2.7531176,2.394897
0.23904687,0.405,0.9999254,1.0000731
0.07540625,0.653,1.0001428,1.0001435
0.74474686,0.725,1.2091452,1.1191444
0.7904781,0.111,3.6147137,3.0984297
0.010315625,0.322,1.0002298,1.0000596
0.25729686,0.794,1.0001945,1.0003024
0.77788436,0.048,3.831079,3.2117867
0.076615624,0.518,1.0001252,1.000186
0.39455312,0.731,0.9999002,1.0001383
0.53230315,0.426,1.4121507,1.2133737
0.4450625,0.782,0.9999976,1.0001175
0.36004063,0.048,3.4240413,1.7810233
0.17193438,0.457,1.0001116,1.0000807
0.92935,0.23,3.348481,2.9741561
0.38417813,0.095,2.9686396,1.7609227
0.20109062,0.37,0.9999447,1.0000162
0.5062875,0.232,2.3572543,1.762166
0.71241564,0.031,3.8737607,3.116012
0.5452656,0.789,1.0040518,1.0017421
0.5187188,0.257,2.2420883,1.7049363
0.65510315,0.412,1.9228302,1.5832784
0.6739594,0.001,3.9956713,3.0558252
0.19614375,0.352,0.99992347,0.99999034
0.61763436,0.281,2.4756958,1.9719276
0.05794375,0.838,1.0002316,0.99999297
0.5061188,0.086,3.408226,2.4032857
0.3965125,0.539,1.0020597,1.0011907
0.5613094,0.711,1.0221328,1.0104296
0.640275,0.148,3.2706661,2.6248753
0.5246969,0.872,1.0003546,0.99998736
0.51409376,0.684,1.0104958,1.0050141
0.17918438,0.246,0.9997332,0.9998351
0.24535,0.297,0.99993825,0.9999119
0.34254688,0.635,0.9999231,1.00012
0.13202187,0.561,1.0001566,1.000163
0.42005,0.056,3.4901838,2.1061735
0.08464062,0.839,1.0002327,1.0000427
0.42101562,0.627,1.0008203,1.0006218
0.06860625,0.802,1.0002065,1.0000374
0.63878125,0.585,1.269669,1.1482514
0.88488126,0.526,2.115621,1.8063536
0.02974375,0.394,1.0001305,1.0001371
0.0348375,0.774,1.0001423,1.0000026
0.81856877,0.457,2.2208521,1.8756332
0.845275,0.394,2.5578723,2.1772203
0.31909063,0.49,1.0001969,1.0001562
0.229375,0.433,0.9999651,1.0001152
0.4252656,0.152,2.6024115,1.7408915
0.125925,0.375,1.0000143,1.0000521
0.6201094,0.074,3.624734,2.8202004
0.15120937,0.266,0.99979675,0.99986494
0.32845938,0.538,1.0001075,1.0001614
0.7257625,0.593,1.4614825,1.2799823
0.8142313,0.987,1.051785,1.0362785
0.61724377,0.654,1.1137059,1.058178
0.2948375,0.001,3.9762554,1.3685095
0.67600936,0.057,3.747624,2.9987884
0.6447344,0.361,2.1355498,1.7340354
0.194425,0.835,1.0002337,1.0002196
0.41864687,0.531,1.0077931,1.0037833
0.9325375,0.532,2.2099605,1.8977175
0.35106874,0.434,1.002038,1.0009868
